# Odd - RBK 2013-03-17 19:00
Bongo,2-0,-,Bille,Dockal
Aristoteles,2-2,-
MariusV,0-1,-
AJ,3-1,1-0,Bille,Mikkelsen,Roenning
v_olden,1-0,0-0,Bille
petko,2-1,-,Bille,Dockal
Vemundo,1-0,-,Svensson
Podgy,1-1,0-1,Dorsin
henningb,3-1,2-1,Bille,Bille,Bille
Mikkelsen,2-0,-
Bye,3-0,-,Bille,Mikkelsen,Tarik
Mustrum Ridcully,3-2,1-1,Dockal,Dorsin,Tarik
toreinar,3-1,-,Bille,Dockal,Tarik
Erken,2-0,-,Bille,Tarik
Cyrilp,1-0,-,Dockal
orz,1-1,-,Dockal
Tjlicious,3-0,-,Bille,Bille,Dockal
Hedon,1-1,0-1,Mikkelsen
Sjiraff,2-0,-,Bille,Bille
ode,3-0,-
Flaav,3-1,-,Tarik,Tarik,Mikkelsen
Bananskrue,2-1,1-0,Svensson,Tarik
Oppmannen,5-0,-,Reg,Mix,Bille,Tarik,Tarik
knerten_10,1-0,1-0,Bille
gisp!,2-1,0-0,Roenning,Bille
attach,4-1,-,Bille,Svensson,Tarik,Mikkelsen
ErikPerik,1-1,0-1,Chibbe
O-Rex,2-0,-
otters,2-1,-,Roenning,Mix
muppet,2-1,-,Bille,Reg
joakleis,2-0,-,Bille,Dockal
e.c.,5-1,-
Valderrama,4-1,1-0,Svensson,Bille,Bille,Mikkelsen
jacson&oe;,3-1,0-0,Tarik,Bille,Bille
Juchmako2,3-0,-,Bille,Tarik,Mikkelsen
Svovel,2-0,0-0,Bille,Dockal
rbkweb.no,2-1,1-0,Bille,Tarik
*FASIT*,4-0,0-0,Dorsin,Mix,Dockal,Dorsin

# Sogndal - RBK 2013-04-07 19:00
Attaboy,1-3,0-1,Roenning,Bille,Tarik
georgios,0-1,-,Tarik
Hakkespett,0-2,-,Bille,Tarik
island&c; etc.,1-1,1-0,Bille
larsarus,0-4,0-1,Bille,Mix,Dorsin,Dockal
Megafritz,1-2,1-1,Bille,Tarik
Robert81,0-3,-,Tarik,Bille,Dockal
Ivar,0-5,-,Bille,Bille,Bille,Bille,Bille
Danserud,1-4,0-1,Bille,Bille,Dockal,Dorsin
libido,0-2,0-1,Bille,Tarik
Knowrud,0-3,-,Bille,Bille,Bille
solbakken13,0-3,-,Bille,Bille,Tarik
henningb,1-2,0-0,Gamboa,Mike
v_olden,0-1,0-0,Tarik
udepowah,0-2,0-1,Bille,Bille
Bongo,0-3,-,Tarik,Bille,Mikkelsen
Zeno,0-2,0-1,Bille,Tarik
1r9b1k7,1-3,0-1,Bille,Mix,Dockal
Vemundo,1-3,0-0,Roenning,Bille,Tarik
RBKSandvika,1-4,1-0,Dockal,Tarik,Bille,Bille
haavarl,0-1,-,Bille
Sjiraff,0-2,-,Bille,Bille
Brego,0-3,0-1,Bille,Tarik,Fredrik
&OE;stlandsJokke,0-2,-,Bille,Bille
zaphod81,1-3,0-1,Bille,Dockal,Chibbe
Vegard2711,0-3,0-1,Bille,Tarik,Mikkelsen
Hentesveis,1-2,-,Bille,Tarik
steinmetz,1-3,-,Bille,Dorsin,Tarik
kettler,1-2,-,Reg,Bille
Davus,1-2,-,Bille,Tarik
;Cyrilp,0-4,0-1,Reg,Tarik,Bille,Bille
hoboj0e,1-0,0-0
josinho,1-1,-
Sl&oe;vsekken,0-4,0-2,Bille,Bille,Tarik,Mix
vegran,0-2,-,Bille,Dockal
pingvin,1-2,-,Bille,Roenning
Jangusk,1-3,-,Tarik,Tarik,Bille
aero,1-3,0-2,Reg,Gamboa,Bille
S&oe;tvatten,1-2,-,Bille,Tarik
G&ae;nser,1-6,1-0,Reg,Mix,Bille,Bille,Tarik,Gamboa
AJ,0-2,0-0,Bille,Mikkelsen
Erken,1-3,-,Bille,Bille,Dockal
Iruretagoyena,0-9,-,Bille,Bille,Bille,Bille,Bille,Bille,Bille,Bille,Bille
Mustrum Ridcully,0-2,0-0,Roenning,Mike
ode,1-3,1-0,Mikkelsen,Bille,Tarik
gizakr,0-3,-,Bille,Bille,Bille
hhem,0-1,0-0,Tarik
mortenlj77,0-3,0-0,Bille,Dockal,Chibbe
Hedon,0-2,0-1,Tarik,Bille
Oppmannen,1-2,-,Roenning,Tarik
h b,1-4,-,Tarik,Bille,Bille,Mix
ErikPerik,0-1,0-0,Chibbe
zinedinestrand,1-2,1-0,Bille,Mix
Cessna,0-2,-,Reg,Mix
R&ae;ven,1-2,-,Gamboa,Svensson
stolavs,1-3,-,Bille,Bille,Dockal
O-Rex,1-1,-
PerO,0-1,0-0,Dorsin
toreinar,0-4,Bille,Bille,Tarik,Fredrik
knerten_10,1-1,-,Chibbe
gisp!,1-2,0-0,Roenning,Bille
Sliter,0-6,0-4,Tarik,Tarik,Bille,Bille,Dockal,Dockal
Balljenta,0-2,-,Bille,Mix
orz,1-1,0-0,Bille
Bananskrue,0-1,0-0,Bille
AlexanderHallberg,0-5,0-1,Tarik,Bille,Bille,Mikkelsen,Mix
Thulian,0-3,-,Bille,Dockal,Dockal
Troillanp&aa;topp,1-3,1-1,Svensson,Bille,Reg
Flaav,1-2,-,Reg,Bille
Beren,0-4,-,Bille,Bille,Fredrik,Roenning
Cyrilp,0-2,-,Reg,Bille
kim1990,0-4,-,Bille,Mikkelsen,Dockal,Tarik
attach,0-2,0-0,Tarik,Dorsin
andy88,0-2,-,Tarik,Bille
Snorkel,0-3,-,Reg,Bille,Mix
muppet,1-3,-,Bille,Svensson,Mikkelsen
e.c.,0-2,0-1,Mikkelsen,Gamboa
Raul,1-3,-,Bille,Tarik
Aristoteles,1-0,-
R&aa;nny,1-1,-
Svovel,1-3,1-1,Bille,Bille,Mix
Juchmako2,0-2,-,Bille,Reg
Valderrama,0-3,0-2,Bille,Tarik,Bille
HOFFA,0-2,-,Tarik,Bille
jacson&oe;,1-3,0-2,Bille,Bille,Mikkelsen
Hjelde,1-2,1-0,Bille,Dorsin
w2kK,2-1,2-0,Bille
rbkweb.no,0-3,0-1,Bille,Bille,Tarik
*FASIT*,0-4,0-3,Mikkelsen,Bille,Svensson,Tarik

# RBK - Start 2013-04-12 19:00
Mustrum Ridcully,3-0,1-0,Bille,Mike,Mix
pingvin,4-0,-,Bille,Bille,Svensson,Mikkelsen
kettler,3-0,-,Bille,Tarik,Dockal
Sl&oe;vsekken,5-0,2-0,Bille,Bille,Tarik,Mix,Mikkelsen
Hentesveis,2-1,0-1,Dockal,Bille
haavarl,4-1,2-0,Bille,Gamboa,Bille,Reg
island&c; etc.,5-2,1-0,Bille,Bille,Tarik,Reg,Dockal
Knowrud,4-0,-,Bille,Bille,Mike,Tarik
dantell,4-0,-,Bille,Bille,Bille,Tarik
Sola,5-5,-,Tarik,Bille,Tarik,Reg,Fredrik
stolavs,3-1,-,Bille,Dockal,Mix
Ivar,8-0,-,Bille,Bille,Bille,Dockal,Dorsin,Moe,Fredrik,Mike
RBKSandvika,5-1,-,Bille,Tarik,Tarik,Mix,Reg
vegran,3-0,-,Bille,Dockal,Gamboa
O-Rex,2-0,-
Zeno,3-0,1-0,Bille,Tarik,Mikkelsen
steinmetz,4-2,-,Tarik,Tarik,Bille,Reg
udepowah,4-1,2-0,Tarik,Tarik,Bille,Reg
hoboj0e,0-1,0-1
BjarneS,4-0,-
Iruretagoyena,6-2,-,Bille,Bille,Tarik,Tarik,Mike,Reg
larsarus,3-0,1-0,Bille,Bille,Dorsin
S&oe;tvatten,1-0,0-0,Bille
G&ae;nser,2-1,0-0,Bille,Dockal
Troillanp&aa;topp,2-0,0-0,Bille,Berntsen
Thulian,3-0,-,Bille,Tarik,Reg
georgios,4-2,-,Bille,Mix,Gamboa,Roenning
&OE;stlandsJokke,4-1,-,Reg,Bille,Bille,Dorsin
muppet,3-1,Bille,Mix,Dockal
knerten_10,7-0,-,Bille,Bille,Mix,Fredrik,Chibbe,Dockal,Dorsin
Lerka,5-1,-,Bille,Bille,Tarik,Svensson,Svensson
attach,5-0,2-0,Tarik,Tarik,Tarik,Roenning
JellyFish,3-3,-,Mix,Svensson,Tarik
toreinar,2-1,-,Bille,Tarik
m&o..;llenbergs,3-0,1-0,Bille,Tarik,Roenning
Megafritz,3-1,1-0,Bille,Reg,Tarik

;rbkweb.no,0-0,0-0
*FASIT*,0-0,0-0

# Haugesund - RBK 2013-04-21 19:00
# RBK - Sandnes Ulf 2013-04-28 18:00
# Aalesund - RBK 2013-05-04 18:00
# RBK - Tromsoe¸ 2013-05-08 19:00
# Hoenefoss - RBK 2013-05-12 18:00
# RBK - Sarpsborg 08 2013-05-16 18:00
# RBK - Molde 2013-05-20 18:00
# Vaalerenga - RBK 2013-05-26 18:00
# RBK - Stroemsgodset 2013-06-23 18:00
# Viking - RBK 2013-06-30 18:00
# RBK - Lilestroem 2013-07-07 18:00
# RBK - Odd 2013-07-14 18:00
# Brann - RBK 2013-07-28 18:00
# RBK - Sogndal 2013-08-04 18:00
# Stroemsgodset - RBK 2013-08-11 18:00
# RBK - Vaalerenga 2013-08-18 18:00
# Sandnes Ulf - RBK 2013-08-25 18:00
# RBK - Aalesund 2013-09-01 18:00
# Tromsoe - RBK 2013-09-15 18:00
# RBK - Haugesund 2013-09-22 18:00
# Sarpsborg 08 - RBK 2013-09-29 18:00
# RBK - Hoenefoss 2013-10-06 18:00
# Start - RBK 2013-10-20 18:00
# Molde - RBK 2013-10-27 18:00
# RBK - Viking 2013-11-03 18:00
# Lillestroem - RBK 2013-11-10 18:00
